"user_id","status_id","created_at","screen_name","text","pic1","pic2","pic3","pic4","month"
"7763642","913054963","2008-09-07 19:54:26","jimmybaker","Just created a nifty little ruby gem called 'rstats'. Check it out.. http://ping.fm/W2Rev",,,,,9
